county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
Mercer,West Windsor 8,U.S. House,12,Steven J. Uccio,Republican,136,,,
Mercer,West Windsor 9,U.S. House,12,Steven J. Uccio,Republican,238,,,
Mercer,West Windsor 10,U.S. House,12,Steven J. Uccio,Republican,125,,,
Mercer,West Windsor 11,U.S. House,12,Steven J. Uccio,Republican,314,,,
Mercer,West Windsor 12,U.S. House,12,Steven J. Uccio,Republican,238,,,
Mercer,West Windsor 13,U.S. House,12,Steven J. Uccio,Republican,281,,,
Mercer,West Windsor 14,U.S. House,12,Steven J. Uccio,Republican,236,,,
Mercer,West Windsor 15,U.S. House,12,Steven J. Uccio,Republican,270,,,
Mercer,West Windsor 16,U.S. House,12,Steven J. Uccio,Republican,237,,,
Mercer,West Windsor Civilian Mail-In Ballot,U.S. House,12,Steven J. Uccio,Republican,369,,,
Mercer,West Windsor Provisional,U.S. House,12,Steven J. Uccio,Republican,19,,,
Mercer,East Windsor 1,U.S. House,12,Bonnie Watson Coleman,Democratic,565,,,
Mercer,East Windsor 2,U.S. House,12,Bonnie Watson Coleman,Democratic,516,,,
Mercer,East Windsor 3,U.S. House,12,Bonnie Watson Coleman,Democratic,194,,,
Mercer,East Windsor 4,U.S. House,12,Bonnie Watson Coleman,Democratic,681,,,
Mercer,East Windsor 5,U.S. House,12,Bonnie Watson Coleman,Democratic,478,,,
Mercer,East Windsor 6,U.S. House,12,Bonnie Watson Coleman,Democratic,373,,,
Mercer,East Windsor 7,U.S. House,12,Bonnie Watson Coleman,Democratic,334,,,
Mercer,East Windsor 8,U.S. House,12,Bonnie Watson Coleman,Democratic,537,,,
Mercer,East Windsor 9,U.S. House,12,Bonnie Watson Coleman,Democratic,287,,,
Mercer,East Windsor 10,U.S. House,12,Bonnie Watson Coleman,Democratic,261,,,
Mercer,East Windsor 11,U.S. House,12,Bonnie Watson Coleman,Democratic,455,,,
Mercer,East Windsor 12,U.S. House,12,Bonnie Watson Coleman,Democratic,350,,,
Mercer,East Windsor 13,U.S. House,12,Bonnie Watson Coleman,Democratic,269,,,
Mercer,East Windsor 14,U.S. House,12,Bonnie Watson Coleman,Democratic,257,,,
Mercer,East Windsor 15,U.S. House,12,Bonnie Watson Coleman,Democratic,331,,,
Mercer,East Windsor 16,U.S. House,12,Bonnie Watson Coleman,Democratic,265,,,
Mercer,East Windsor Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,532,,,
Mercer,East Windsor Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,42,,,
Mercer,Ewing Twp 1,U.S. House,12,Bonnie Watson Coleman,Democratic,242,,,
Mercer,Ewing Twp 2,U.S. House,12,Bonnie Watson Coleman,Democratic,259,,,
Mercer,Ewing Twp 3,U.S. House,12,Bonnie Watson Coleman,Democratic,369,,,
Mercer,Ewing Twp 4,U.S. House,12,Bonnie Watson Coleman,Democratic,471,,,
Mercer,Ewing Twp 5,U.S. House,12,Bonnie Watson Coleman,Democratic,454,,,
Mercer,Ewing Twp 6,U.S. House,12,Bonnie Watson Coleman,Democratic,374,,,
Mercer,Ewing Twp 7,U.S. House,12,Bonnie Watson Coleman,Democratic,261,,,
Mercer,Ewing Twp 8,U.S. House,12,Bonnie Watson Coleman,Democratic,259,,,
Mercer,Ewing Twp 9,U.S. House,12,Bonnie Watson Coleman,Democratic,402,,,
Mercer,Ewing Twp 10,U.S. House,12,Bonnie Watson Coleman,Democratic,452,,,
Mercer,Ewing Twp 11,U.S. House,12,Bonnie Watson Coleman,Democratic,417,,,
Mercer,Ewing Twp 12,U.S. House,12,Bonnie Watson Coleman,Democratic,329,,,
Mercer,Ewing Twp 13,U.S. House,12,Bonnie Watson Coleman,Democratic,285,,,
Mercer,Ewing Twp 14,U.S. House,12,Bonnie Watson Coleman,Democratic,192,,,
Mercer,Ewing Twp 15,U.S. House,12,Bonnie Watson Coleman,Democratic,509,,,
Mercer,Ewing Twp 16,U.S. House,12,Bonnie Watson Coleman,Democratic,213,,,
Mercer,Ewing Twp 17,U.S. House,12,Bonnie Watson Coleman,Democratic,347,,,
Mercer,Ewing Twp 18,U.S. House,12,Bonnie Watson Coleman,Democratic,365,,,
Mercer,Ewing Twp 19,U.S. House,12,Bonnie Watson Coleman,Democratic,453,,,
Mercer,Ewing Twp 20,U.S. House,12,Bonnie Watson Coleman,Democratic,152,,,
Mercer,Ewing Twp 21,U.S. House,12,Bonnie Watson Coleman,Democratic,393,,,
Mercer,Ewing Twp 22,U.S. House,12,Bonnie Watson Coleman,Democratic,255,,,
Mercer,Ewing Twp 23,U.S. House,12,Bonnie Watson Coleman,Democratic,274,,,
Mercer,Ewing Twp 24,U.S. House,12,Bonnie Watson Coleman,Democratic,645,,,
Mercer,Ewing Twp 25,U.S. House,12,Bonnie Watson Coleman,Democratic,427,,,
Mercer,Ewing Twp 26,U.S. House,12,Bonnie Watson Coleman,Democratic,404,,,
Mercer,Ewing Twp 27,U.S. House,12,Bonnie Watson Coleman,Democratic,447,,,
Mercer,Ewing Twp 28,U.S. House,12,Bonnie Watson Coleman,Democratic,317,,,
Mercer,Ewing Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,792,,,
Mercer,Ewing Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,78,,,
Mercer,Hightstown Boro 1,U.S. House,12,Bonnie Watson Coleman,Democratic,329,,,
Mercer,Hightstown Boro 2,U.S. House,12,Bonnie Watson Coleman,Democratic,263,,,
Mercer,Hightstown Boro 3,U.S. House,12,Bonnie Watson Coleman,Democratic,259,,,
Mercer,Hightstown Boro 4,U.S. House,12,Bonnie Watson Coleman,Democratic,296,,,
Mercer,Hightstown Civilian Mail-in Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,96,,,
Mercer,Hightstown Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,11,,,
Mercer,Hopewell Boro 1,U.S. House,12,Bonnie Watson Coleman,Democratic,335,,,
Mercer,Hopewell Boro 2,U.S. House,12,Bonnie Watson Coleman,Democratic,385,,,
Mercer,Hopewell Boro Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,99,,,
Mercer,Hopewell Boro Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,6,,,
Mercer,Hopewell Twp 1,U.S. House,12,Bonnie Watson Coleman,Democratic,341,,,
Mercer,Hopewell Twp 2,U.S. House,12,Bonnie Watson Coleman,Democratic,382,,,
Mercer,Hopewell Twp 3,U.S. House,12,Bonnie Watson Coleman,Democratic,264,,,
Mercer,Hopewell Twp 4,U.S. House,12,Bonnie Watson Coleman,Democratic,294,,,
Mercer,Hopewell Twp 5,U.S. House,12,Bonnie Watson Coleman,Democratic,472,,,
Mercer,Hopewell Twp 6,U.S. House,12,Bonnie Watson Coleman,Democratic,361,,,
Mercer,Hopewell Twp 7,U.S. House,12,Bonnie Watson Coleman,Democratic,375,,,
Mercer,Hopewell Twp 8,U.S. House,12,Bonnie Watson Coleman,Democratic,387,,,
Mercer,Hopewell Twp 9,U.S. House,12,Bonnie Watson Coleman,Democratic,281,,,
Mercer,Hopewell Twp 10,U.S. House,12,Bonnie Watson Coleman,Democratic,756,,,
Mercer,Hopewell Twp 11,U.S. House,12,Bonnie Watson Coleman,Democratic,353,,,
Mercer,Hopewell Twp 12,U.S. House,12,Bonnie Watson Coleman,Democratic,315,,,
Mercer,Hopewell Twp Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,730,,,
Mercer,Hopewell Twp Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,40,,,
Mercer,Lawrence Twp 1,U.S. House,12,Bonnie Watson Coleman,Democratic,454,,,
Mercer,Lawrence Twp 2,U.S. House,12,Bonnie Watson Coleman,Democratic,371,,,
Mercer,Lawrence Twp 3,U.S. House,12,Bonnie Watson Coleman,Democratic,500,,,
Mercer,Lawrence Twp 4,U.S. House,12,Bonnie Watson Coleman,Democratic,425,,,
Mercer,Lawrence Twp 5,U.S. House,12,Bonnie Watson Coleman,Democratic,261,,,
Mercer,Lawrence Twp 6,U.S. House,12,Bonnie Watson Coleman,Democratic,340,,,
Mercer,Lawrence Twp 7,U.S. House,12,Bonnie Watson Coleman,Democratic,376,,,
Mercer,Lawrence Twp 8,U.S. House,12,Bonnie Watson Coleman,Democratic,240,,,
Mercer,Lawrence Twp 9,U.S. House,12,Bonnie Watson Coleman,Democratic,169,,,
Mercer,Lawrence Twp 10,U.S. House,12,Bonnie Watson Coleman,Democratic,240,,,
Mercer,Lawrence Twp 11,U.S. House,12,Bonnie Watson Coleman,Democratic,266,,,
Mercer,Lawrence Twp 12,U.S. House,12,Bonnie Watson Coleman,Democratic,483,,,
Mercer,Lawrence Twp 13,U.S. House,12,Bonnie Watson Coleman,Democratic,398,,,
Mercer,Lawrence Twp 14,U.S. House,12,Bonnie Watson Coleman,Democratic,273,,,
Mercer,Lawrence Twp 15,U.S. House,12,Bonnie Watson Coleman,Democratic,468,,,
Mercer,Lawrence Twp 16,U.S. House,12,Bonnie Watson Coleman,Democratic,998,,,
Mercer,Lawrence Twp 17,U.S. House,12,Bonnie Watson Coleman,Democratic,461,,,
Mercer,Lawrence Twp 18,U.S. House,12,Bonnie Watson Coleman,Democratic,430,,,
Mercer,Lawrence Twp 19,U.S. House,12,Bonnie Watson Coleman,Democratic,630,,,
Mercer,Lawrence Twp 20,U.S. House,12,Bonnie Watson Coleman,Democratic,359,,,
Mercer,Lawrence Twp 21,U.S. House,12,Bonnie Watson Coleman,Democratic,208,,,
Mercer,Lawrence Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,959,,,
Mercer,Lawrence Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,60,,,
Mercer,Pennington Boro 1,U.S. House,12,Bonnie Watson Coleman,Democratic,282,,,
Mercer,Pennington Boro 2,U.S. House,12,Bonnie Watson Coleman,Democratic,293,,,
Mercer,Pennington Boro 3,U.S. House,12,Bonnie Watson Coleman,Democratic,295,,,
Mercer,Pennington Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,145,,,
Mercer,Pennington Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,9,,,
Mercer,Princeton 1,U.S. House,12,Bonnie Watson Coleman,Democratic,498,,,
Mercer,Princeton 2,U.S. House,12,Bonnie Watson Coleman,Democratic,264,,,
Mercer,Princeton 3,U.S. House,12,Bonnie Watson Coleman,Democratic,239,,,
Mercer,Princeton 4,U.S. House,12,Bonnie Watson Coleman,Democratic,298,,,
Mercer,Princeton 5,U.S. House,12,Bonnie Watson Coleman,Democratic,240,,,
Mercer,Princeton 6,U.S. House,12,Bonnie Watson Coleman,Democratic,307,,,
Mercer,Princeton 7,U.S. House,12,Bonnie Watson Coleman,Democratic,674,,,
Mercer,Princeton 8,U.S. House,12,Bonnie Watson Coleman,Democratic,323,,,
Mercer,Princeton 9,U.S. House,12,Bonnie Watson Coleman,Democratic,489,,,
Mercer,Princeton 10,U.S. House,12,Bonnie Watson Coleman,Democratic,277,,,
Mercer,Princeton 11,U.S. House,12,Bonnie Watson Coleman,Democratic,574,,,
Mercer,Princeton 12,U.S. House,12,Bonnie Watson Coleman,Democratic,317,,,
Mercer,Princeton 13,U.S. House,12,Bonnie Watson Coleman,Democratic,552,,,
Mercer,Princeton 14,U.S. House,12,Bonnie Watson Coleman,Democratic,349,,,
Mercer,Princeton 15,U.S. House,12,Bonnie Watson Coleman,Democratic,280,,,
Mercer,Princeton 16,U.S. House,12,Bonnie Watson Coleman,Democratic,301,,,
Mercer,Princeton 17,U.S. House,12,Bonnie Watson Coleman,Democratic,251,,,
Mercer,Princeton 18,U.S. House,12,Bonnie Watson Coleman,Democratic,313,,,
Mercer,Princeton 19,U.S. House,12,Bonnie Watson Coleman,Democratic,171,,,
Mercer,Princeton 20,U.S. House,12,Bonnie Watson Coleman,Democratic,335,,,
Mercer,Princeton 21,U.S. House,12,Bonnie Watson Coleman,Democratic,251,,,
Mercer,Princeton 22,U.S. House,12,Bonnie Watson Coleman,Democratic,368,,,
Mercer,Princeton Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,1712,,,
Mercer,Princeton Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,50,,,
Mercer,Trenton North 1,U.S. House,12,Bonnie Watson Coleman,Democratic,332,,,
Mercer,Trenton North 2,U.S. House,12,Bonnie Watson Coleman,Democratic,284,,,
Mercer,Trenton North 3,U.S. House,12,Bonnie Watson Coleman,Democratic,726,,,
Mercer,Trenton North 4,U.S. House,12,Bonnie Watson Coleman,Democratic,546,,,
Mercer,Trenton North 5,U.S. House,12,Bonnie Watson Coleman,Democratic,210,,,
Mercer,Trenton North 6,U.S. House,12,Bonnie Watson Coleman,Democratic,447,,,
Mercer,Trenton North 7,U.S. House,12,Bonnie Watson Coleman,Democratic,306,,,
Mercer,Trenton North 8,U.S. House,12,Bonnie Watson Coleman,Democratic,356,,,
Mercer,Trenton North 9,U.S. House,12,Bonnie Watson Coleman,Democratic,269,,,
Mercer,Trenton North 10,U.S. House,12,Bonnie Watson Coleman,Democratic,345,,,
Mercer,Trenton North 11,U.S. House,12,Bonnie Watson Coleman,Democratic,302,,,
Mercer,Trenton North 12,U.S. House,12,Bonnie Watson Coleman,Democratic,282,,,
Mercer,Trenton North Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,231,,,
Mercer,Trenton North Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,103,,,
Mercer,Trenton South 1,U.S. House,12,Bonnie Watson Coleman,Democratic,194,,,
Mercer,Trenton South 2,U.S. House,12,Bonnie Watson Coleman,Democratic,213,,,
Mercer,Trenton South 3,U.S. House,12,Bonnie Watson Coleman,Democratic,266,,,
Mercer,Trenton South 4,U.S. House,12,Bonnie Watson Coleman,Democratic,221,,,
Mercer,Trenton South 5,U.S. House,12,Bonnie Watson Coleman,Democratic,249,,,
Mercer,Trenton South 6,U.S. House,12,Bonnie Watson Coleman,Democratic,238,,,
Mercer,Trenton South 7,U.S. House,12,Bonnie Watson Coleman,Democratic,351,,,
Mercer,Trenton South 8,U.S. House,12,Bonnie Watson Coleman,Democratic,330,,,
Mercer,Trenton South 9,U.S. House,12,Bonnie Watson Coleman,Democratic,300,,,
Mercer,Trenton South Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,110,,,
Mercer,Trenton South Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,51,,,
Mercer,Trenton East 1,U.S. House,12,Bonnie Watson Coleman,Democratic,533,,,
Mercer,Trenton East 2,U.S. House,12,Bonnie Watson Coleman,Democratic,436,,,
Mercer,Trenton East 3,U.S. House,12,Bonnie Watson Coleman,Democratic,205,,,
Mercer,Trenton East 4,U.S. House,12,Bonnie Watson Coleman,Democratic,427,,,
Mercer,Trenton East 5,U.S. House,12,Bonnie Watson Coleman,Democratic,446,,,
Mercer,Trenton East 6,U.S. House,12,Bonnie Watson Coleman,Democratic,290,,,
Mercer,Trenton East 7,U.S. House,12,Bonnie Watson Coleman,Democratic,256,,,
Mercer,Trenton East 8,U.S. House,12,Bonnie Watson Coleman,Democratic,487,,,
Mercer,Trenton East 9,U.S. House,12,Bonnie Watson Coleman,Democratic,441,,,
Mercer,Trenton East Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,145,,,
Mercer,Trenton East Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,37,,,
Mercer,Trenton West 1,U.S. House,12,Bonnie Watson Coleman,Democratic,634,,,
Mercer,Trenton West 2,U.S. House,12,Bonnie Watson Coleman,Democratic,377,,,
Mercer,Trenton West 3,U.S. House,12,Bonnie Watson Coleman,Democratic,349,,,
Mercer,Trenton West 4,U.S. House,12,Bonnie Watson Coleman,Democratic,375,,,
Mercer,Trenton West 5,U.S. House,12,Bonnie Watson Coleman,Democratic,360,,,
Mercer,Trenton West 6,U.S. House,12,Bonnie Watson Coleman,Democratic,248,,,
Mercer,Trenton West 7,U.S. House,12,Bonnie Watson Coleman,Democratic,325,,,
Mercer,Trenton West 8,U.S. House,12,Bonnie Watson Coleman,Democratic,440,,,
Mercer,Trenton West 9,U.S. House,12,Bonnie Watson Coleman,Democratic,334,,,
Mercer,Trenton West 10,U.S. House,12,Bonnie Watson Coleman,Democratic,480,,,
Mercer,Trenton West 11,U.S. House,12,Bonnie Watson Coleman,Democratic,489,,,
Mercer,Trenton West 12,U.S. House,12,Bonnie Watson Coleman,Democratic,286,,,
Mercer,Trenton West 13,U.S. House,12,Bonnie Watson Coleman,Democratic,425,,,
Mercer,Trenton West 14,U.S. House,12,Bonnie Watson Coleman,Democratic,393,,,
Mercer,Trenton West 15,U.S. House,12,Bonnie Watson Coleman,Democratic,554,,,
Mercer,Trenton West 16,U.S. House,12,Bonnie Watson Coleman,Democratic,357,,,
Mercer,Trenton West Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,417,,,
Mercer,Trenton West Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,123,,,
Mercer,West Windsor 1,U.S. House,12,Bonnie Watson Coleman,Democratic,348,,,
Mercer,West Windsor 2,U.S. House,12,Bonnie Watson Coleman,Democratic,195,,,
Mercer,West Windsor 3,U.S. House,12,Bonnie Watson Coleman,Democratic,416,,,
Mercer,West Windsor 4,U.S. House,12,Bonnie Watson Coleman,Democratic,962,,,
Mercer,West Windsor 5,U.S. House,12,Bonnie Watson Coleman,Democratic,332,,,
Mercer,West Windsor 6,U.S. House,12,Bonnie Watson Coleman,Democratic,297,,,
Mercer,West Windsor 7,U.S. House,12,Bonnie Watson Coleman,Democratic,270,,,
Mercer,West Windsor 8,U.S. House,12,Bonnie Watson Coleman,Democratic,342,,,
Mercer,West Windsor 9,U.S. House,12,Bonnie Watson Coleman,Democratic,393,,,
Mercer,West Windsor 10,U.S. House,12,Bonnie Watson Coleman,Democratic,358,,,
Mercer,West Windsor 11,U.S. House,12,Bonnie Watson Coleman,Democratic,500,,,
Mercer,West Windsor 12,U.S. House,12,Bonnie Watson Coleman,Democratic,434,,,
Mercer,West Windsor 13,U.S. House,12,Bonnie Watson Coleman,Democratic,420,,,
Mercer,West Windsor 14,U.S. House,12,Bonnie Watson Coleman,Democratic,349,,,
Mercer,West Windsor 15,U.S. House,12,Bonnie Watson Coleman,Democratic,741,,,
Mercer,West Windsor 16,U.S. House,12,Bonnie Watson Coleman,Democratic,385,,,
Mercer,West Windsor Civilian Mail-In Ballot,U.S. House,12,Bonnie Watson Coleman,Democratic,1200,,,
Mercer,West Windsor Provisional,U.S. House,12,Bonnie Watson Coleman,Democratic,64,,,
Mercer,East Windsor 1,U.S. House,12,Robert Shapiro,,7,,,
Mercer,East Windsor 2,U.S. House,12,Robert Shapiro,,10,,,
Mercer,East Windsor 3,U.S. House,12,Robert Shapiro,,6,,,
Mercer,East Windsor 4,U.S. House,12,Robert Shapiro,,8,,,
Mercer,East Windsor 5,U.S. House,12,Robert Shapiro,,15,,,
Mercer,East Windsor 6,U.S. House,12,Robert Shapiro,,9,,,
Mercer,East Windsor 7,U.S. House,12,Robert Shapiro,,4,,,
Mercer,East Windsor 8,U.S. House,12,Robert Shapiro,,11,,,
Mercer,East Windsor 9,U.S. House,12,Robert Shapiro,,7,,,
Mercer,East Windsor 10,U.S. House,12,Robert Shapiro,,12,,,
Mercer,East Windsor 11,U.S. House,12,Robert Shapiro,,15,,,
Mercer,East Windsor 12,U.S. House,12,Robert Shapiro,,9,,,
Mercer,East Windsor 13,U.S. House,12,Robert Shapiro,,9,,,
Mercer,East Windsor 14,U.S. House,12,Robert Shapiro,,9,,,
Mercer,East Windsor 15,U.S. House,12,Robert Shapiro,,7,,,
Mercer,East Windsor 16,U.S. House,12,Robert Shapiro,,6,,,
Mercer,East Windsor Civilian Mail-In Ballot,U.S. House,12,Robert Shapiro,,15,,,
Mercer,East Windsor Provisional,U.S. House,12,Robert Shapiro,,1,,,
Mercer,Ewing Twp 1,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Ewing Twp 2,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Ewing Twp 3,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Ewing Twp 4,U.S. House,12,Robert Shapiro,,13,,,
Mercer,Ewing Twp 5,U.S. House,12,Robert Shapiro,,0,,,
Mercer,Ewing Twp 6,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Ewing Twp 7,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Ewing Twp 8,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Ewing Twp 9,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Ewing Twp 10,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Ewing Twp 11,U.S. House,12,Robert Shapiro,,8,,,
Mercer,Ewing Twp 12,U.S. House,12,Robert Shapiro,,0,,,
Mercer,Ewing Twp 13,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Ewing Twp 14,U.S. House,12,Robert Shapiro,,1,,,
Mercer,Ewing Twp 15,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Ewing Twp 16,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Ewing Twp 17,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Ewing Twp 18,U.S. House,12,Robert Shapiro,,7,,,
Mercer,Ewing Twp 19,U.S. House,12,Robert Shapiro,,10,,,
Mercer,Ewing Twp 20,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Ewing Twp 21,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Ewing Twp 22,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Ewing Twp 23,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Ewing Twp 24,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Ewing Twp 25,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Ewing Twp 26,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Ewing Twp 27,U.S. House,12,Robert Shapiro,,8,,,
Mercer,Ewing Twp 28,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Ewing Civilian Mail-In Ballot,U.S. House,12,Robert Shapiro,,12,,,
Mercer,Ewing Provisional,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Hightstown Boro 1,U.S. House,12,Robert Shapiro,,11,,,
Mercer,Hightstown Boro 2,U.S. House,12,Robert Shapiro,,8,,,
Mercer,Hightstown Boro 3,U.S. House,12,Robert Shapiro,,10,,,
Mercer,Hightstown Boro 4,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Hightstown Civilian Mail-in Ballot,U.S. House,12,Robert Shapiro,,0,,,
Mercer,Hightstown Provisional,U.S. House,12,Robert Shapiro,,0,,,
Mercer,Hopewell Boro 1,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Hopewell Boro 2,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Hopewell Boro Civilian Mail-In Ballot,U.S. House,12,Robert Shapiro,,1,,,
Mercer,Hopewell Boro Provisional,U.S. House,12,Robert Shapiro,,1,,,
Mercer,Hopewell Twp 1,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Hopewell Twp 2,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Hopewell Twp 3,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Hopewell Twp 4,U.S. House,12,Robert Shapiro,,7,,,
Mercer,Hopewell Twp 5,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Hopewell Twp 6,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Hopewell Twp 7,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Hopewell Twp 8,U.S. House,12,Robert Shapiro,,1,,,
Mercer,Hopewell Twp 9,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Hopewell Twp 10,U.S. House,12,Robert Shapiro,,9,,,
Mercer,Hopewell Twp 11,U.S. House,12,Robert Shapiro,,1,,,
Mercer,Hopewell Twp 12,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Hopewell Twp Civilian Mail-In Ballot,U.S. House,12,Robert Shapiro,,10,,,
Mercer,Hopewell Twp Provisional,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Lawrence Twp 1,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Lawrence Twp 2,U.S. House,12,Robert Shapiro,,12,,,
Mercer,Lawrence Twp 3,U.S. House,12,Robert Shapiro,,8,,,
Mercer,Lawrence Twp 4,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Lawrence Twp 5,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Lawrence Twp 6,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Lawrence Twp 7,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Lawrence Twp 8,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Lawrence Twp 9,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Lawrence Twp 10,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Lawrence Twp 11,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Lawrence Twp 12,U.S. House,12,Robert Shapiro,,7,,,
Mercer,Lawrence Twp 13,U.S. House,12,Robert Shapiro,,7,,,
Mercer,Lawrence Twp 14,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Lawrence Twp 15,U.S. House,12,Robert Shapiro,,4,,,
Mercer,Lawrence Twp 16,U.S. House,12,Robert Shapiro,,10,,,
Mercer,Lawrence Twp 17,U.S. House,12,Robert Shapiro,,14,,,
Mercer,Lawrence Twp 18,U.S. House,12,Robert Shapiro,,5,,,
Mercer,Lawrence Twp 19,U.S. House,12,Robert Shapiro,,11,,,
Mercer,Lawrence Twp 20,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Lawrence Twp 21,U.S. House,12,Robert Shapiro,,2,,,
Mercer,Lawrence Civilian Mail-In Ballot,U.S. House,12,Robert Shapiro,,8,,,
Mercer,Lawrence Provisional,U.S. House,12,Robert Shapiro,,3,,,
Mercer,Pennington Boro 1,U.S. House,12,Robert Shapiro,,6,,,
Mercer,Pennington Boro 2,U.S. House,12,Robert Shapiro,,2,,,
